id_pagamento,id_conta,id_forma_pagamento,id_banco,data_pagamento,valor_pago,juros,desconto,created_at,updated_at
7087,11012,1,2,2025-10-24,170.6,0.68,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7088,11014,2,6,2024-12-14,4019.46,0.0,2.01,2026-07-15 18:29:07,2026-07-15 18:29:07
7089,11015,4,10,2025-06-01,19247.48,228.23,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7090,11020,6,7,2026-04-06,393.4,1.57,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7091,11021,2,4,2026-02-28,4464.64,61.64,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7092,11022,1,1,2025-06-16,18898.08,18.88,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7093,11023,6,8,2026-04-23,2822.46,33.47,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7094,11024,6,6,2025-10-05,35318.82,245.51,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7095,11026,1,6,2026-07-15,14390.87,100.04,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7096,11027,1,2,2024-12-01,4410.38,39.34,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7097,11031,1,9,2026-01-31,304.51,0.3,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7098,11034,1,9,2026-05-09,72887.61,0.0,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7099,11036,5,9,2025-04-26,870.96,11.18,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7100,11037,2,5,2025-05-07,625.3,9.24,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7101,11038,1,1,2025-02-27,4807.72,4.8,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7102,11041,2,7,2025-12-19,19464.5,96.84,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7103,11042,5,3,2024-11-25,2502.05,0.0,1.25,2026-07-15 18:29:07,2026-07-15 18:29:07
7104,11043,1,4,2025-07-18,4933.85,48.85,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7105,11044,2,7,2026-06-09,465.8,6.43,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7106,11046,6,7,2026-03-08,353.58,5.23,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7107,11047,5,3,2025-11-03,785.44,0.0,0.79,2026-07-15 18:29:07,2026-07-15 18:29:07
7108,11048,1,1,2026-02-04,7207.57,0.0,10.83,2026-07-15 18:29:07,2026-07-15 18:29:07
7109,11049,1,2,2025-12-27,415.94,0.0,0.83,2026-07-15 18:29:07,2026-07-15 18:29:07
7110,11050,1,4,2026-02-02,2160.78,0.0,3.25,2026-07-15 18:29:07,2026-07-15 18:29:07
7111,11051,1,2,2024-12-04,729.6,4.35,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7112,11053,7,1,2025-07-07,14294.14,0.0,7.15,2026-07-15 18:29:07,2026-07-15 18:29:07
7113,11054,6,2,2025-01-14,867.88,3.46,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7114,11056,3,4,2025-06-29,18128.04,108.12,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7115,11057,2,5,2026-06-14,3906.2,19.43,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7116,11059,2,2,2026-05-20,29017.59,258.83,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7117,11060,1,2,2026-04-26,272.65,0.0,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7118,11061,6,5,2026-03-30,742.35,0.0,0.74,2026-07-15 18:29:07,2026-07-15 18:29:07
7119,11062,6,7,2026-02-23,432.81,0.0,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7120,11065,1,8,2025-02-13,217.93,0.0,0.11,2026-07-15 18:29:07,2026-07-15 18:29:07
7121,11066,2,4,2026-03-08,16443.9,0.0,16.46,2026-07-15 18:29:07,2026-07-15 18:29:07
7122,11068,2,10,2025-01-20,16245.34,224.29,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7123,11069,2,1,2026-04-30,967.26,11.47,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7124,11073,4,8,2024-10-15,4154.62,41.13,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7125,11077,4,3,2025-09-27,5964.76,17.84,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7126,11079,7,7,2025-02-17,409.34,0.82,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7127,11080,6,6,2026-04-05,614.08,0.0,0.31,2026-07-15 18:29:07,2026-07-15 18:29:07
7128,11081,5,9,2025-10-12,8287.67,0.0,8.3,2026-07-15 18:29:07,2026-07-15 18:29:07
7129,11082,6,5,2024-12-23,2396.49,0.0,1.2,2026-07-15 18:29:07,2026-07-15 18:29:07
7130,11085,1,3,2024-09-30,11515.76,114.02,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7131,11086,5,3,2025-04-05,811.59,0.0,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7132,11087,4,2,2024-11-20,682.83,8.76,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7133,11088,6,4,2026-02-27,496.32,2.96,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7134,11089,2,2,2024-11-10,506.62,6.5,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7135,11090,6,9,2025-02-04,10436.99,93.1,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7136,11093,6,10,2025-11-20,32777.01,324.52,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7137,11096,1,1,2026-06-06,3136.43,40.25,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7138,11097,7,3,2024-09-30,2648.15,13.17,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7139,11099,1,3,2024-09-23,645.67,3.85,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7140,11100,3,3,2026-06-10,6996.49,0.0,3.5,2026-07-15 18:29:07,2026-07-15 18:29:07
7141,11101,6,2,2025-10-04,874.04,6.08,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7142,11103,7,5,2026-05-10,1893.42,0.0,1.9,2026-07-15 18:29:07,2026-07-15 18:29:07
7143,11104,7,6,2025-03-08,3649.78,3.65,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7144,11106,1,8,2025-03-15,270.98,1.35,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7145,11107,1,8,2026-02-18,2897.8,0.0,4.35,2026-07-15 18:29:07,2026-07-15 18:29:07
7146,11108,1,4,2024-12-14,15794.85,156.38,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7147,11110,2,6,2024-10-11,260.26,3.34,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7148,11112,1,7,2025-11-20,431.73,0.0,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7149,11113,1,5,2025-03-04,2903.39,8.68,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7150,11114,7,5,2025-02-20,2108.67,6.31,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7151,11115,2,7,2025-01-18,3159.05,0.0,7.92,2026-07-15 18:29:07,2026-07-15 18:29:07
7152,11116,1,1,2024-11-10,117.74,0.0,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7153,11119,4,6,2026-06-19,5433.59,10.85,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7154,11120,2,1,2025-12-25,2872.67,8.59,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7155,11121,1,7,2025-03-25,974.5,7.73,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7156,11122,5,4,2025-08-06,17626.17,52.72,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7157,11123,4,7,2026-03-18,888.3,7.92,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7158,11125,2,1,2025-11-22,3139.16,15.62,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7159,11127,6,1,2025-09-17,15307.11,0.0,7.66,2026-07-15 18:29:07,2026-07-15 18:29:07
7160,11128,1,2,2025-06-25,1065.65,14.71,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7161,11129,1,6,2026-03-26,27088.53,347.63,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7162,11130,1,3,2026-07-07,1814.44,12.61,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7163,11132,1,5,2025-04-15,917.61,9.09,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7164,11133,4,2,2024-10-15,3398.48,0.0,6.81,2026-07-15 18:29:07,2026-07-15 18:29:07
7165,11134,4,7,2024-10-31,19377.67,57.96,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7166,11135,1,3,2026-02-22,2650.46,13.19,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7167,11136,6,5,2025-02-07,684.3,7.45,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7168,11138,2,4,2026-06-18,3350.04,26.59,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7169,11141,1,1,2024-11-14,233.6,1.16,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7170,11142,4,1,2026-07-01,1686.24,10.06,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7171,11146,1,7,2025-03-14,2440.57,28.94,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7172,11149,1,6,2026-04-21,6222.15,24.79,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7173,11151,6,5,2025-04-03,2674.96,23.86,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7174,11152,6,2,2025-10-30,3046.59,0.0,4.58,2026-07-15 18:29:07,2026-07-15 18:29:07
7175,11153,6,4,2026-02-21,224.9,1.12,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7176,11155,1,7,2026-01-31,346.49,0.0,0.35,2026-07-15 18:29:07,2026-07-15 18:29:07
7177,11158,6,3,2025-06-23,915.73,0.0,0.46,2026-07-15 18:29:07,2026-07-15 18:29:07
7178,11162,1,7,2026-02-08,5031.6,0.0,5.04,2026-07-15 18:29:07,2026-07-15 18:29:07
7179,11164,1,4,2025-06-21,1975.36,0.0,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7180,11165,2,1,2025-09-12,2481.25,0.0,1.24,2026-07-15 18:29:07,2026-07-15 18:29:07
7181,11166,5,2,2025-08-27,830.78,1.66,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7182,11168,1,5,2025-02-10,4437.38,0.0,6.67,2026-07-15 18:29:07,2026-07-15 18:29:07
7183,11169,4,4,2024-12-18,182.08,0.0,0.46,2026-07-15 18:29:07,2026-07-15 18:29:07
7184,11171,6,3,2024-10-04,706.94,3.52,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7185,11172,1,2,2025-06-25,16104.88,222.36,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7186,11175,3,5,2024-12-15,504.0,6.47,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7187,11176,3,6,2025-03-09,59539.65,531.08,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7188,11177,5,6,2025-06-30,620.82,3.09,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7189,11178,2,3,2025-06-13,452.47,0.0,0.45,2026-07-15 18:29:07,2026-07-15 18:29:07
7190,11180,4,1,2024-10-03,974.52,0.0,1.95,2026-07-15 18:29:07,2026-07-15 18:29:07
7191,11181,6,4,2026-02-05,234.98,0.23,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7192,11182,1,9,2025-07-22,823.88,0.0,1.24,2026-07-15 18:29:07,2026-07-15 18:29:07
7193,11184,1,8,2025-09-24,661.78,0.0,0.99,2026-07-15 18:29:07,2026-07-15 18:29:07
7194,11185,1,2,2024-11-25,602.56,1.2,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7195,11187,1,7,2026-03-30,17557.15,0.0,26.38,2026-07-15 18:29:07,2026-07-15 18:29:07
7196,11188,2,6,2025-11-25,1166.25,17.24,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7197,11189,6,4,2025-01-09,947.45,9.38,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7198,11193,2,8,2025-07-14,78559.32,777.82,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7199,11195,2,4,2024-11-12,3099.13,0.0,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7200,11196,6,10,2025-11-19,933.79,11.98,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7201,11197,2,3,2025-04-05,2950.36,0.0,5.91,2026-07-15 18:29:07,2026-07-15 18:29:07
7202,11199,1,2,2026-04-07,4921.88,53.55,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7203,11203,7,8,2026-02-17,158.3,0.0,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7204,11206,1,9,2026-07-11,870.01,2.6,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7205,11208,2,5,2024-10-23,9282.27,110.07,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7206,11209,4,9,2026-07-07,11752.49,11.74,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7207,11210,1,6,2024-09-11,416.16,0.0,0.63,2026-07-15 18:29:07,2026-07-15 18:29:07
7208,11211,5,5,2026-03-10,2012.58,10.01,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7209,11212,1,3,2026-05-14,771.05,1.54,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7210,11213,6,4,2026-03-27,15570.02,230.1,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7211,11216,2,2,2025-12-08,1226.53,4.89,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7212,11221,4,5,2024-12-23,4922.98,53.56,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7213,11223,2,4,2025-11-23,1819.74,1.82,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7214,11224,4,9,2024-11-01,13321.36,79.45,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7215,11225,1,9,2026-05-18,781.54,8.5,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7216,11226,1,9,2025-07-25,10044.31,30.04,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7217,11227,1,8,2026-01-09,861.09,0.0,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7218,11228,2,1,2026-06-03,363.18,0.0,0.55,2026-07-15 18:29:07,2026-07-15 18:29:07
7219,11229,2,8,2024-10-08,12930.58,0.0,25.91,2026-07-15 18:29:07,2026-07-15 18:29:07
7220,11231,1,5,2025-04-13,677.39,5.38,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7221,11233,1,2,2025-05-10,1000.04,8.92,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7222,11234,1,10,2024-11-10,16036.37,0.0,24.09,2026-07-15 18:29:07,2026-07-15 18:29:07
7223,11236,4,2,2026-05-11,257.51,1.54,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7224,11240,4,9,2026-07-15,18464.63,254.94,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7225,11245,2,4,2024-09-25,13530.56,0.0,20.33,2026-07-15 18:29:07,2026-07-15 18:29:07
7226,11247,2,4,2025-12-03,1292.53,6.43,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7227,11250,1,10,2026-06-25,892.91,8.84,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7228,11251,5,3,2025-04-12,888.54,3.54,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7229,11254,2,4,2026-04-14,545.69,2.71,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7230,11255,1,3,2025-08-29,21016.38,21.0,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7231,11256,1,9,2026-03-18,164.33,0.0,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7232,11257,2,6,2025-10-26,6413.08,38.25,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7233,11258,1,1,2025-01-09,2977.13,26.56,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7234,11262,2,7,2026-02-06,2404.66,16.72,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7235,11263,2,1,2026-02-11,14758.38,131.64,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7236,11266,4,9,2026-06-22,148.0,0.0,0.07,2026-07-15 18:29:07,2026-07-15 18:29:07
7237,11268,2,3,2025-09-12,700.07,4.87,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7238,11269,6,1,2026-02-23,891.99,0.0,2.24,2026-07-15 18:29:07,2026-07-15 18:29:07
7239,11270,1,8,2024-10-13,570.51,2.84,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7240,11271,1,2,2025-02-12,18585.71,274.67,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7241,11272,1,3,2024-12-06,1698.1,10.13,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7242,11273,1,10,2025-10-30,1697.17,0.0,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7243,11274,1,8,2026-03-15,3498.4,0.0,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7244,11275,1,1,2025-07-19,2105.64,0.0,5.28,2026-07-15 18:29:07,2026-07-15 18:29:07
7245,11277,1,8,2024-10-29,3903.87,0.0,1.95,2026-07-15 18:29:07,2026-07-15 18:29:07
7246,11278,1,9,2024-12-14,117.14,0.12,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7247,11281,1,9,2025-03-07,110.44,0.77,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7248,11282,1,10,2026-07-10,184.87,2.19,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7249,11283,2,5,2025-09-28,2633.54,2.63,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7250,11285,2,3,2025-09-25,456.64,4.52,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7251,11286,2,8,2026-03-06,3513.71,0.0,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7252,11287,1,9,2025-12-09,12075.15,0.0,24.2,2026-07-15 18:29:07,2026-07-15 18:29:07
7253,11288,1,10,2025-07-16,84522.61,0.0,84.61,2026-07-15 18:29:07,2026-07-15 18:29:07
7254,11289,4,9,2025-11-04,923.76,4.6,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7255,11291,1,4,2026-07-15,1531.7,3.06,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7256,11292,2,3,2025-04-10,711.86,1.42,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7257,11293,6,4,2025-02-03,15557.26,154.03,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7258,11295,2,1,2026-03-28,156.26,1.24,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7259,11296,3,5,2024-11-29,826.39,3.29,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7260,11297,3,8,2026-02-28,2360.71,11.74,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7261,11298,2,7,2025-06-12,2922.47,40.35,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7262,11299,2,3,2025-03-18,3846.31,0.0,3.85,2026-07-15 18:29:07,2026-07-15 18:29:07
7263,11301,1,4,2025-09-28,979.95,10.66,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7264,11302,6,4,2025-01-19,963.18,5.74,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7265,11303,1,2,2025-01-09,148.14,0.0,0.07,2026-07-15 18:29:07,2026-07-15 18:29:07
7266,11304,1,5,2025-09-01,3894.02,38.55,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7267,11306,1,4,2025-07-02,246.32,2.2,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7268,11307,1,2,2024-09-18,2968.94,5.93,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7269,11308,4,9,2025-12-03,1290.55,6.42,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7270,11310,3,8,2026-02-19,3405.9,16.94,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7271,11311,5,4,2026-05-01,136.44,1.35,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7272,11312,1,6,2025-11-04,542.84,6.44,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7273,11314,4,2,2026-06-28,363.6,1.81,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7274,11315,7,10,2025-11-16,432.81,0.0,0.22,2026-07-15 18:29:07,2026-07-15 18:29:07
7275,11316,2,7,2025-05-01,403.69,5.97,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7276,11318,4,4,2025-02-20,2466.91,4.92,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7277,11320,1,4,2025-11-01,8320.79,114.88,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7278,11321,2,8,2025-09-21,284.03,0.57,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7279,11323,6,3,2025-09-22,9702.45,96.06,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7280,11324,2,1,2025-09-08,17792.86,88.52,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7281,11325,1,9,2024-09-29,635.4,0.0,0.64,2026-07-15 18:29:07,2026-07-15 18:29:07
7282,11326,3,3,2025-04-26,45334.4,0.0,22.68,2026-07-15 18:29:07,2026-07-15 18:29:07
7283,11329,2,6,2025-03-12,483.93,0.0,0.73,2026-07-15 18:29:07,2026-07-15 18:29:07
7284,11330,2,4,2026-02-17,15350.27,136.92,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7285,11332,1,8,2025-11-27,286.84,0.86,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7286,11333,5,5,2025-06-28,17642.39,122.64,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7287,11334,4,4,2025-11-07,2546.81,7.62,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7288,11335,6,7,2025-10-27,20540.72,122.51,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7289,11336,2,8,2024-09-22,4384.15,0.0,8.79,2026-07-15 18:29:07,2026-07-15 18:29:07
7290,11337,3,1,2025-06-07,827.52,1.65,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7291,11338,1,10,2024-11-09,16321.6,81.2,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7292,11339,2,2,2026-01-29,414.77,5.73,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7293,11341,5,9,2025-03-21,2732.48,0.0,1.37,2026-07-15 18:29:07,2026-07-15 18:29:07
7294,11342,2,4,2026-05-26,4171.31,20.75,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7295,11343,2,8,2025-06-21,96748.1,481.33,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7296,11344,1,2,2026-06-23,389.83,4.62,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7297,11345,1,10,2025-09-27,45748.02,676.08,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7298,11346,2,3,2024-12-11,6195.65,85.54,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7299,11348,4,4,2025-03-31,19341.53,77.06,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7300,11349,2,2,2025-03-14,2134.23,2.13,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7301,11352,1,7,2024-11-05,817.93,8.9,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7302,11353,2,7,2025-04-12,569.16,3.96,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7303,11354,1,2,2025-09-05,3508.25,0.0,8.79,2026-07-15 18:29:07,2026-07-15 18:29:07
7304,11356,1,6,2025-10-13,2057.04,2.05,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7305,11357,1,3,2024-12-05,12167.39,0.0,30.49,2026-07-15 18:29:07,2026-07-15 18:29:07
7306,11358,5,1,2024-11-14,5944.53,87.85,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7307,11359,1,6,2024-10-18,238.67,0.0,0.36,2026-07-15 18:29:07,2026-07-15 18:29:07
7308,11360,2,6,2026-05-18,10997.66,0.0,5.5,2026-07-15 18:29:07,2026-07-15 18:29:07
7309,11361,2,8,2026-04-12,1181.53,8.21,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7310,11362,2,9,2025-10-22,1145.9,15.82,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7311,11363,1,7,2026-07-11,1146.46,5.7,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7312,11364,2,1,2024-10-07,779.55,2.33,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7313,11365,4,9,2026-06-08,9912.36,9.9,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7314,11366,1,7,2025-10-02,3672.59,32.76,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7315,11367,1,7,2024-11-22,4299.6,55.18,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7316,11368,1,8,2025-02-18,3881.02,0.0,9.73,2026-07-15 18:29:07,2026-07-15 18:29:07
7317,11369,2,4,2025-12-30,4103.35,20.41,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7318,11370,1,8,2026-01-01,4591.66,27.39,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7319,11371,2,4,2026-03-29,734.46,5.11,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7320,11372,2,2,2026-04-20,11190.71,165.38,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7321,11374,1,7,2025-04-11,3291.74,16.38,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7322,11377,2,7,2025-12-09,445.01,2.21,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7323,11378,4,5,2025-10-09,4262.66,0.0,8.54,2026-07-15 18:29:07,2026-07-15 18:29:07
7324,11379,2,2,2025-02-18,14821.13,73.74,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7325,11381,1,6,2025-09-01,865.88,11.11,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7326,11382,1,9,2026-03-11,1914.27,20.83,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7327,11383,2,8,2026-01-11,18708.96,0.0,9.36,2026-07-15 18:29:07,2026-07-15 18:29:07
7328,11384,1,1,2026-02-14,1142.37,0.0,1.72,2026-07-15 18:29:07,2026-07-15 18:29:07
7329,11385,2,10,2024-10-21,3914.96,0.0,3.92,2026-07-15 18:29:07,2026-07-15 18:29:07
7330,11386,1,2,2026-05-16,63222.98,126.19,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7331,11388,7,3,2025-11-18,2741.35,16.35,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7332,11390,1,8,2026-06-27,796.82,3.96,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7333,11391,5,8,2026-05-13,319.46,1.59,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7334,11392,2,2,2024-12-20,20171.92,199.72,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
7335,11393,2,8,2026-06-25,92387.05,0.0,185.14,2026-07-15 18:29:07,2026-07-15 18:29:07
7336,11394,5,6,2024-12-08,366.99,5.42,0.0,2026-07-15 18:29:07,2026-07-15 18:29:07
