id_conta,id_fornecedor,id_categoria,id_centro_custo,id_banco,numero_nf,data_emissao,data_vencimento,valor,status,observacoes,created_at,updated_at
14611,483,11,12,3,NF00014611,2026-07-11,2026-09-08,33146.44,Pendente,Aguardando pagamento.,2026-07-15 18:28:57,2026-07-15 18:28:57
14612,304,8,6,8,NF00014612,2025-07-14,2025-09-11,449.99,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14613,216,11,12,3,NF00014613,2026-02-17,2026-03-29,14345.57,Paga,Pagamento conciliado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14614,180,13,15,6,NF00014614,2025-12-03,2026-01-12,4521.0,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14615,120,10,15,8,NF00014615,2025-07-17,2025-08-27,6983.62,Paga,Pagamento conciliado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14616,272,11,12,3,NF00014616,2026-03-21,2026-04-24,702.5,Paga,Pagamento conciliado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14617,426,9,13,3,NF00014617,2025-01-05,2025-01-31,599.17,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14618,396,8,6,7,NF00014618,2025-12-07,2026-01-09,467.21,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14619,298,8,8,6,NF00014619,2025-04-12,2025-05-16,1050.51,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14620,182,11,12,5,NF00014620,2025-07-07,2025-08-07,17747.01,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14621,265,11,11,3,NF00014621,2025-11-05,2025-11-24,49714.65,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14622,281,17,1,5,NF00014622,2024-09-22,2024-10-31,1663.36,Paga,Pagamento conciliado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14623,77,13,15,2,NF00014623,2025-11-22,2026-01-03,3923.88,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14624,405,6,11,5,NF00014624,2026-07-18,2026-09-05,2805.61,Pendente,Aguardando aprovação.,2026-07-15 18:28:57,2026-07-15 18:28:57
14625,28,3,11,9,NF00014625,2025-06-18,2025-07-31,50845.56,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14626,464,9,13,8,NF00014626,2026-07-22,2026-09-11,1254.62,Pendente,Aguardando aprovação.,2026-07-15 18:28:57,2026-07-15 18:28:57
14627,303,11,11,2,NF00014627,2026-08-09,2026-09-06,890.96,Pendente,Programado para pagamento.,2026-07-15 18:28:57,2026-07-15 18:28:57
14628,248,2,9,9,NF00014628,2026-08-16,2026-09-09,727.41,Pendente,Programado para pagamento.,2026-07-15 18:28:57,2026-07-15 18:28:57
14629,160,11,12,9,NF00014629,2024-11-17,2024-12-22,903.74,Vencida,Pagamento em atraso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14630,16,8,8,9,NF00014630,2025-03-19,2025-04-24,209.48,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14631,352,17,1,7,NF00014631,2025-09-28,2025-10-07,2403.38,Paga,Pagamento conciliado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14632,345,8,8,7,NF00014632,2026-04-02,2026-05-12,17885.92,Paga,Pagamento conciliado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14633,334,2,9,4,NF00014633,2025-05-07,2025-06-03,2332.67,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14634,179,8,6,1,NF00014634,2025-05-27,2025-07-22,14140.55,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14635,30,17,1,4,NF00014635,2025-04-14,2025-05-12,299.93,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14636,269,2,9,4,NF00014636,2025-12-08,2025-12-16,4409.64,Paga,Pagamento conciliado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14637,143,8,8,1,NF00014637,2026-07-30,2026-08-27,550.51,Pendente,Programado para pagamento.,2026-07-15 18:28:57,2026-07-15 18:28:57
14638,322,6,11,5,NF00014638,2026-07-26,2026-09-11,959.91,Pendente,Aguardando pagamento.,2026-07-15 18:28:57,2026-07-15 18:28:57
14639,74,8,6,9,NF00014639,2024-08-02,2024-09-27,524.19,Paga,Pagamento conciliado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14640,304,8,6,4,NF00014640,2024-12-18,2025-02-02,475.97,Paga,Pagamento conciliado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14641,192,17,1,4,NF00014641,2026-08-05,2026-09-12,10106.24,Pendente,Aguardando pagamento.,2026-07-15 18:28:57,2026-07-15 18:28:57
14642,13,6,11,5,NF00014642,2024-09-18,2024-09-27,698.55,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14643,126,11,12,5,NF00014643,2024-11-15,2024-11-25,3829.2,Vencida,Pagamento em atraso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14644,439,11,12,7,NF00014644,2026-07-10,2026-08-17,1992.63,Pendente,Aguardando pagamento.,2026-07-15 18:28:57,2026-07-15 18:28:57
14645,18,8,8,2,NF00014645,2026-01-26,2026-02-22,149.13,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14646,372,8,6,1,NF00014646,2024-08-25,2024-10-03,10419.77,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14647,291,17,1,5,NF00014647,2024-09-06,2024-10-19,2068.47,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14648,410,8,6,2,NF00014648,2026-08-17,2026-09-09,820.68,Pendente,Aguardando aprovação.,2026-07-15 18:28:57,2026-07-15 18:28:57
14649,134,8,8,2,NF00014649,2025-07-04,2025-07-12,4816.52,Vencida,Pagamento em atraso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14650,251,8,8,6,NF00014650,2025-08-07,2025-08-28,3769.52,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14651,305,8,6,1,NF00014651,2026-03-23,2026-04-11,4402.93,Paga,Pagamento conciliado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14652,372,8,6,6,NF00014652,2025-09-29,2025-10-06,691.46,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14653,359,9,13,9,NF00014653,2025-03-17,2025-04-15,691.49,Paga,Pagamento conciliado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14654,374,11,12,10,NF00014654,2024-11-07,2025-01-06,4112.49,Cancelada,Documento cancelado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14655,113,11,12,7,NF00014655,2026-06-12,2026-07-16,2103.37,Pendente,Aguardando pagamento.,2026-07-15 18:28:57,2026-07-15 18:28:57
14656,419,11,12,4,NF00014656,2024-11-28,2025-01-02,233.82,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14657,25,17,1,4,NF00014657,2024-12-04,2024-12-29,857.38,Vencida,Fornecedor notificou atraso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14658,179,8,6,2,NF00014658,2025-06-25,2025-08-24,8857.08,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14659,499,10,15,5,NF00014659,2026-03-03,2026-03-15,4158.9,Vencida,Necessita regularização.,2026-07-15 18:28:57,2026-07-15 18:28:57
14660,304,8,6,7,NF00014660,2025-02-01,2025-02-26,347.89,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14661,224,3,11,3,NF00014661,2026-07-14,2026-07-27,1281.17,Pendente,Aguardando pagamento.,2026-07-15 18:28:57,2026-07-15 18:28:57
14662,10,11,12,1,NF00014662,2026-08-01,2026-08-14,4790.19,Pendente,Programado para pagamento.,2026-07-15 18:28:57,2026-07-15 18:28:57
14663,128,8,8,1,NF00014663,2025-11-10,2025-12-05,240.59,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14664,48,10,15,3,NF00014664,2026-03-11,2026-04-22,3773.63,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14665,306,11,12,1,NF00014665,2024-11-17,2024-12-31,2657.39,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14666,3,11,11,2,NF00014666,2024-09-09,2024-11-03,3892.67,Vencida,Pagamento em atraso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14667,442,6,11,3,NF00014667,2026-03-22,2026-05-20,138.44,Paga,Pagamento conciliado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14668,168,9,13,9,NF00014668,2026-08-02,2026-08-22,3659.53,Pendente,Aguardando aprovação.,2026-07-15 18:28:57,2026-07-15 18:28:57
14669,7,11,12,4,NF00014669,2026-02-14,2026-03-30,8874.51,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14670,465,2,9,1,NF00014670,2025-06-13,2025-07-27,1709.17,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14671,381,13,15,2,NF00014671,2025-09-24,2025-10-22,729.41,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14672,378,17,1,5,NF00014672,2024-11-17,2025-01-07,436.55,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14673,335,11,12,2,NF00014673,2025-11-15,2025-11-25,1489.39,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14674,252,8,8,6,NF00014674,2025-09-04,2025-10-27,1809.61,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14675,50,11,12,9,NF00014675,2025-08-22,2025-09-11,150.98,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14676,275,11,11,1,NF00014676,2025-08-16,2025-10-09,48383.0,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14677,229,11,12,6,NF00014677,2026-06-19,2026-08-07,19282.9,Pendente,Programado para pagamento.,2026-07-15 18:28:57,2026-07-15 18:28:57
14678,496,11,12,6,NF00014678,2026-01-17,2026-02-18,8979.65,Paga,Pagamento conciliado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14679,346,8,6,7,NF00014679,2025-12-04,2025-12-16,4030.2,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14680,244,8,8,4,NF00014680,2025-04-09,2025-04-25,188.42,Vencida,Fornecedor notificou atraso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14681,223,17,1,9,NF00014681,2025-01-06,2025-03-02,2485.07,Paga,Pagamento conciliado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14682,482,9,13,4,NF00014682,2026-07-10,2026-09-06,64271.63,Pendente,Aguardando aprovação.,2026-07-15 18:28:57,2026-07-15 18:28:57
14683,432,6,11,9,NF00014683,2026-02-12,2026-03-05,83142.47,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14684,29,3,11,4,NF00014684,2026-03-09,2026-04-22,2633.31,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14685,370,6,11,4,NF00014685,2024-10-18,2024-10-25,138.35,Vencida,Necessita regularização.,2026-07-15 18:28:57,2026-07-15 18:28:57
14686,498,10,15,5,NF00014686,2025-01-11,2025-01-20,16014.37,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14687,325,8,8,9,NF00014687,2026-08-04,2026-09-10,3963.64,Pendente,Aguardando pagamento.,2026-07-15 18:28:57,2026-07-15 18:28:57
14688,298,8,8,5,NF00014688,2025-03-08,2025-03-25,137.41,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14689,110,10,15,4,NF00014689,2024-11-09,2025-01-06,77416.15,Vencida,Fornecedor notificou atraso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14690,366,8,6,5,NF00014690,2026-03-19,2026-05-02,3480.49,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14691,61,3,11,8,NF00014691,2025-09-18,2025-10-07,558.97,Paga,Pagamento conciliado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14692,206,8,8,2,NF00014692,2025-10-03,2025-11-06,2373.62,Cancelada,Documento cancelado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14693,314,10,15,3,NF00014693,2026-02-26,2026-03-14,1085.23,Paga,Pagamento conciliado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14694,410,8,6,2,NF00014694,2024-12-10,2025-02-03,936.87,Paga,Pagamento conciliado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14695,422,8,8,5,NF00014695,2026-06-17,2026-08-03,4185.78,Pendente,Programado para pagamento.,2026-07-15 18:28:57,2026-07-15 18:28:57
14696,283,8,6,9,NF00014696,2025-11-29,2025-12-09,280.44,Paga,Pagamento conciliado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14697,351,8,8,1,NF00014697,2026-01-05,2026-02-17,412.95,Paga,Pagamento conciliado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14698,286,11,12,7,NF00014698,2026-01-08,2026-02-02,276.29,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14699,365,9,13,2,NF00014699,2024-11-06,2024-12-04,658.68,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14700,392,8,8,2,NF00014700,2026-07-01,2026-07-15,725.63,Pendente,Aguardando aprovação.,2026-07-15 18:28:57,2026-07-15 18:28:57
14701,210,17,1,1,NF00014701,2026-03-26,2026-04-06,4764.24,Paga,Pagamento conciliado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14702,257,11,12,4,NF00014702,2025-04-07,2025-06-02,206.36,Paga,Pagamento conciliado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14703,294,9,13,5,NF00014703,2025-01-10,2025-02-03,671.72,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14704,422,8,8,10,NF00014704,2026-07-15,2026-07-28,476.27,Pendente,Aguardando pagamento.,2026-07-15 18:28:57,2026-07-15 18:28:57
14705,315,8,6,7,NF00014705,2025-11-28,2025-12-05,65442.18,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14706,49,11,12,5,NF00014706,2024-09-23,2024-10-18,918.75,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14707,342,6,11,10,NF00014707,2025-04-13,2025-05-20,3667.96,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14708,195,10,15,9,NF00014708,2024-10-23,2024-11-02,2644.1,Cancelada,Pagamento não autorizado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14709,421,2,9,10,NF00014709,2026-04-29,2026-05-23,4063.26,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14710,370,6,11,2,NF00014710,2026-06-13,2026-08-01,1839.5,Pendente,Aguardando aprovação.,2026-07-15 18:28:57,2026-07-15 18:28:57
14711,40,11,12,2,NF00014711,2025-10-08,2025-11-22,897.48,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14712,91,9,13,4,NF00014712,2026-07-10,2026-08-20,168.37,Pendente,Aguardando pagamento.,2026-07-15 18:28:57,2026-07-15 18:28:57
14713,430,10,15,5,NF00014713,2025-11-20,2025-12-20,4715.6,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14714,294,9,13,8,NF00014714,2026-02-27,2026-03-14,406.03,Paga,Pagamento conciliado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14715,371,11,12,2,NF00014715,2026-01-29,2026-03-28,3479.94,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14716,9,11,12,7,NF00014716,2024-08-09,2024-09-28,16712.29,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14717,287,8,6,8,NF00014717,2025-07-16,2025-09-07,729.28,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14718,391,8,8,1,NF00014718,2024-11-07,2024-11-19,4604.36,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14719,444,9,13,4,NF00014719,2025-12-26,2026-01-27,2072.46,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14720,79,8,6,2,NF00014720,2025-02-14,2025-03-22,6013.63,Vencida,Necessita regularização.,2026-07-15 18:28:57,2026-07-15 18:28:57
14721,428,11,12,2,NF00014721,2025-11-01,2025-11-30,879.49,Paga,Pagamento conciliado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14722,61,3,11,2,NF00014722,2025-09-26,2025-11-12,808.31,Cancelada,Documento cancelado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14723,249,11,12,2,NF00014723,2025-08-06,2025-09-29,659.54,Cancelada,Pagamento não autorizado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14724,475,10,15,3,NF00014724,2024-09-03,2024-09-20,11448.78,Paga,Pagamento conciliado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14725,140,11,12,4,NF00014725,2026-03-28,2026-04-23,4468.33,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14726,117,3,11,3,NF00014726,2025-12-07,2026-01-30,145.27,Paga,Pagamento conciliado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14727,231,9,13,10,NF00014727,2026-08-10,2026-08-26,2244.73,Pendente,Programado para pagamento.,2026-07-15 18:28:57,2026-07-15 18:28:57
14728,97,11,11,10,NF00014728,2026-06-23,2026-07-17,998.4,Pendente,Aguardando pagamento.,2026-07-15 18:28:57,2026-07-15 18:28:57
14729,101,11,12,4,NF00014729,2026-07-07,2026-07-31,1830.09,Pendente,Programado para pagamento.,2026-07-15 18:28:57,2026-07-15 18:28:57
14730,224,3,11,10,NF00014730,2024-07-31,2024-09-15,14125.04,Vencida,Necessita regularização.,2026-07-15 18:28:57,2026-07-15 18:28:57
14731,193,8,6,8,NF00014731,2025-07-22,2025-08-26,90572.37,Paga,Pagamento conciliado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14732,332,11,11,1,NF00014732,2026-03-27,2026-04-14,5092.32,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14733,206,8,8,9,NF00014733,2024-10-25,2024-12-23,276.45,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14734,240,17,1,1,NF00014734,2024-08-27,2024-09-26,1644.11,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14735,109,11,11,4,NF00014735,2024-09-02,2024-10-26,404.97,Paga,Pagamento conciliado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14736,17,8,8,8,NF00014736,2025-11-20,2026-01-08,3571.44,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14737,259,13,15,7,NF00014737,2025-02-06,2025-03-29,2334.69,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14738,42,11,12,10,NF00014738,2026-07-13,2026-09-08,737.98,Pendente,Programado para pagamento.,2026-07-15 18:28:57,2026-07-15 18:28:57
14739,409,8,6,7,NF00014739,2025-08-18,2025-10-14,49712.22,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14740,153,9,13,5,NF00014740,2024-09-12,2024-09-29,4879.19,Paga,Pagamento conciliado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14741,162,6,11,1,NF00014741,2025-11-01,2025-12-18,19015.7,Vencida,Fornecedor notificou atraso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14742,282,8,8,7,NF00014742,2026-01-21,2026-02-07,610.45,Paga,Pagamento conciliado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14743,238,8,6,4,NF00014743,2025-03-29,2025-04-14,3327.97,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14744,182,11,12,9,NF00014744,2026-06-27,2026-08-10,1602.51,Pendente,Aguardando aprovação.,2026-07-15 18:28:57,2026-07-15 18:28:57
14745,395,8,6,8,NF00014745,2024-10-01,2024-11-29,2511.16,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14746,62,8,6,9,NF00014746,2025-02-14,2025-03-04,384.25,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14747,191,11,11,6,NF00014747,2025-11-12,2025-12-08,3668.12,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14748,185,6,11,4,NF00014748,2026-08-07,2026-08-26,5678.88,Pendente,Programado para pagamento.,2026-07-15 18:28:57,2026-07-15 18:28:57
14749,433,10,15,8,NF00014749,2026-04-09,2026-05-01,143.03,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14750,237,8,8,9,NF00014750,2024-11-03,2024-11-12,991.94,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14751,246,17,1,3,NF00014751,2025-12-06,2025-12-25,1003.95,Cancelada,Lançamento cancelado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14752,235,8,6,4,NF00014752,2026-05-01,2026-05-26,5783.91,Vencida,Necessita regularização.,2026-07-15 18:28:57,2026-07-15 18:28:57
14753,197,8,6,10,NF00014753,2026-03-08,2026-03-24,99480.36,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14754,93,11,12,7,NF00014754,2024-10-07,2024-10-26,1792.0,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14755,192,17,1,6,NF00014755,2025-08-19,2025-09-18,4643.32,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14756,177,6,11,3,NF00014756,2025-12-31,2026-01-21,4535.97,Paga,Pagamento conciliado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14757,438,11,12,8,NF00014757,2025-11-11,2025-12-05,311.14,Paga,Pagamento conciliado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14758,347,2,9,4,NF00014758,2024-11-07,2024-12-01,2479.12,Paga,Pagamento conciliado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14759,153,9,13,9,NF00014759,2025-09-26,2025-11-11,15326.11,Paga,Pagamento conciliado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14760,198,6,11,1,NF00014760,2025-06-12,2025-07-06,12829.78,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14761,475,10,15,4,NF00014761,2024-08-07,2024-09-29,862.62,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14762,266,2,9,10,NF00014762,2026-07-22,2026-08-22,927.72,Pendente,Aguardando pagamento.,2026-07-15 18:28:57,2026-07-15 18:28:57
14763,248,2,9,8,NF00014763,2025-12-25,2026-01-21,189.31,Vencida,Fornecedor notificou atraso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14764,282,8,8,7,NF00014764,2024-12-22,2025-01-14,11704.2,Cancelada,Documento cancelado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14765,253,8,8,5,NF00014765,2026-04-17,2026-05-26,1029.4,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14766,101,11,12,7,NF00014766,2025-03-29,2025-05-16,520.05,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14767,110,10,15,6,NF00014767,2026-07-05,2026-08-27,12558.49,Pendente,Aguardando pagamento.,2026-07-15 18:28:57,2026-07-15 18:28:57
14768,12,6,11,7,NF00014768,2026-07-13,2026-08-03,456.06,Pendente,Programado para pagamento.,2026-07-15 18:28:57,2026-07-15 18:28:57
14769,192,17,1,2,NF00014769,2026-07-05,2026-08-07,102.21,Pendente,Programado para pagamento.,2026-07-15 18:28:57,2026-07-15 18:28:57
14770,399,10,15,9,NF00014770,2025-03-31,2025-04-22,18684.73,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14771,28,3,11,3,NF00014771,2024-10-30,2024-12-14,921.24,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14772,218,11,12,10,NF00014772,2026-01-13,2026-02-28,841.26,Vencida,Fornecedor notificou atraso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14773,413,11,12,10,NF00014773,2025-06-27,2025-07-15,808.25,Vencida,Pagamento em atraso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14774,294,9,13,1,NF00014774,2026-08-01,2026-09-03,175.48,Pendente,Programado para pagamento.,2026-07-15 18:28:57,2026-07-15 18:28:57
14775,410,8,6,6,NF00014775,2025-11-08,2025-11-19,366.54,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14776,89,17,1,5,NF00014776,2024-09-01,2024-10-17,2820.63,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14777,112,8,6,9,NF00014777,2025-07-10,2025-09-07,15281.14,Paga,Pagamento conciliado.,2026-07-15 18:28:57,2026-07-15 18:28:57
14778,166,11,12,3,NF00014778,2026-02-19,2026-03-16,15532.56,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14779,294,9,13,6,NF00014779,2025-09-04,2025-10-08,167.42,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14780,224,3,11,6,NF00014780,2025-06-14,2025-08-08,4482.21,Vencida,Necessita regularização.,2026-07-15 18:28:57,2026-07-15 18:28:57
14781,364,10,15,2,NF00014781,2024-10-12,2024-11-05,3698.94,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14782,476,11,12,4,NF00014782,2025-09-26,2025-10-06,2278.22,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14783,295,8,6,1,NF00014783,2026-06-05,2026-06-29,2142.08,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14784,261,13,15,2,NF00014784,2025-11-19,2025-12-10,2472.75,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14785,259,13,15,6,NF00014785,2026-07-30,2026-09-02,509.52,Pendente,Aguardando aprovação.,2026-07-15 18:28:57,2026-07-15 18:28:57
14786,148,11,12,7,NF00014786,2026-07-28,2026-09-07,3008.92,Pendente,Aguardando aprovação.,2026-07-15 18:28:57,2026-07-15 18:28:57
14787,402,8,8,2,NF00014787,2025-06-25,2025-07-14,4321.15,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14788,173,8,8,1,NF00014788,2025-12-05,2026-01-18,16115.29,Paga,Quitação confirmada.,2026-07-15 18:28:57,2026-07-15 18:28:57
14789,393,11,12,6,NF00014789,2025-11-30,2026-01-21,382.82,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:57,2026-07-15 18:28:57
14790,372,8,6,2,NF00014790,2024-09-10,2024-10-08,4873.78,Paga,Pagamento conciliado.,2026-07-15 18:28:57,2026-07-15 18:28:57
